,Activity_Type,Date,Title,Distance,Calories,Time,Avg_HR,Max_HR,Aerobic_TE,Avg_Speed,Max_Speed,Total_Ascent,Total_Descent,Avg_Cadence,Max_Cadence,Normalized_Power,Training_Stress_Score,Max_Avg_Power(20min),Avg_Power,Max_Power,Total_Strokes,Min_Temp,Moving_Time,Elapsed_Time,Min_Elevation,Max_Elevation,Bike
523,Road Cycling,2018-04-06 16:46:00,s Karin,24.74,0.0,0 days 01:57:58,0,0,0.0,12.6,74.6,126,122,0,0,0,0.0,0,0,0,0,0.0,0 days 01:01:49,0 days 01:57:58,185,250,Roubaix
524,Road Cycling,2018-04-05 12:16:00,Slivenec - Zvole,54.15,0.0,0 days 02:12:31,0,0,0.0,24.5,84.7,581,579,0,0,0,0.0,0,0,0,0,0.0,0 days 01:53:35,0 days 02:12:31,185,371,Roubaix
525,Road Cycling,2018-03-30 11:54:00,Praha Nekategorizováno,35.45,0.0,0 days 01:29:03,0,0,0.0,23.9,80.2,292,290,0,0,0,0.0,0,0,0,0,0.0,0 days 01:15:24,0 days 01:29:03,185,346,Roubaix
526,Road Cycling,2018-03-24 10:02:00,Tour de Karlštejn,133.48,0.0,0 days 05:38:36,0,0,0.0,23.7,114.1,1754,1748,0,0,0,0.0,0,0,0,0,0.0,0 days 04:38:23,0 days 05:38:36,185,423,Roubaix
527,Mountain Biking,2018-03-22 15:35:00,Cukrak,46.68,0.0,0 days 02:50:26,0,0,0.0,16.4,93.4,543,514,0,0,0,0.0,0,0,0,0,0.0,0 days 01:58:30,0 days 02:50:26,185,419,Rockhopper
528,Road Cycling,2018-03-15 12:59:00,Karlštejn,69.17,0.0,0 days 03:07:06,0,0,0.0,22.2,96.6,557,529,0,0,0,0.0,0,0,0,0,0.0,0 days 02:26:01,0 days 03:07:06,185,397,Roubaix
529,Mountain Biking,2018-03-11 12:23:00,Okoř,47.8,0.0,0 days 04:08:12,0,0,0.0,11.6,113.6,686,686,0,0,0,0.0,0,0,0,0,0.0,0 days 02:10:30,0 days 04:08:12,183,374,Rockhopper
530,Road Cycling,2018-03-10 11:15:00,Týnec - Neveklov,104.2,0.0,0 days 04:31:52,0,0,0.0,23.0,174.4,1382,1378,0,0,0,0.0,0,0,0,0,0.0,0 days 03:29:43,0 days 04:31:52,189,478,Roubaix
531,Road Cycling,2018-03-08 13:24:00,Jilove - Davle,61.28,0.0,0 days 02:28:30,0,0,0.0,24.8,69.9,679,675,0,0,0,0.0,0,0,0,0,0.0,0 days 02:03:58,0 days 02:28:30,185,428,Roubaix
532,Road Cycling,2018-03-04 14:00:00,Koloděje - Říčany,60.0,0.0,0 days 03:06:07,0,0,0.0,19.3,79.7,502,499,0,0,0,0.0,0,0,0,0,0.0,0 days 02:12:55,0 days 03:06:07,212,370,Roubaix
533,Road Cycling,2018-03-04 13:45:00,Praha Nekategorizováno,2.66,0.0,0 days 00:10:10,0,0,0.0,15.7,36.8,28,23,0,0,0,0.0,0,0,0,0,0.0,0 days 00:07:22,0 days 00:10:10,217,243,Roubaix
534,Mountain Biking,2018-03-01 15:05:00,Kunraticky les,28.45,0.0,0 days 01:34:43,0,0,0.0,18.0,68.3,282,275,0,0,0,0.0,0,0,0,0,0.0,0 days 01:05:48,0 days 01:34:43,185,322,Rockhopper
535,Virtual Cycling,2018-02-27 19:48:00,Kluisbergen Jízda na kole,3.51,40841.0,0 days 00:09:36,0,0,0.0,21.9,34.0,72,2,0,94,204,0.0,0,193,296,0,0.0,0 days 00:09:33,0 days 00:09:35,11,84,Tacx
536,Virtual Cycling,2018-02-27 18:42:00,Climb 01,25.0,654.0,0 days 00:52:02,0,0,0.0,28.8,35.9,0,0,92,100,222,0.0,0,219,265,0,0.0,0 days 00:51:58,0 days 00:51:59,0,0,Tacx
537,Virtual Cycling,2018-02-25 15:15:00,Jízda na kole,32.7,783.0,0 days 01:09:17,0,0,0.0,28.3,35.5,0,0,91,101,199,0.0,0,197,243,0,0.0,0 days 01:09:13,0 days 01:09:14,0,0,Tacx
538,Road Cycling,2018-02-22 15:25:00,Klecany,46.01,0.0,0 days 02:47:45,0,0,0.0,16.5,106.6,428,428,0,0,0,0.0,0,0,0,0,0.0,0 days 01:51:00,0 days 02:47:45,175,300,Roubaix
539,Road Cycling,2018-02-22 08:33:00,Cesta do práce,1.53,0.0,0 days 00:05:07,0,0,0.0,17.9,44.2,0,29,0,0,0,0.0,0,0,0,0,0.0,0 days 00:03:45,0 days 00:05:07,197,231,Roubaix
540,Mountain Biking,2018-02-21 15:10:00,Prokopské údolí,28.53,744.0,0 days 01:40:31,0,0,0.0,17.0,40.0,306,302,0,0,0,0.0,0,0,0,0,0.0,0 days 01:06:46,0 days 01:40:31,185,333,Rockhopper
541,Mountain Biking,2018-02-16 13:37:00,Zvole,44.02,0.0,0 days 02:06:10,0,0,0.0,20.9,91.2,414,411,0,0,0,0.0,0,0,0,0,0.0,0 days 01:40:20,0 days 02:06:10,185,371,Rockhopper
542,Virtual Cycling,2018-02-14 14:41:00,Jízda na kole,32.5,707.0,0 days 01:05:43,0,0,0.0,29.7,34.9,0,0,95,103,188,0.0,0,188,201,0,0.0,0 days 01:05:36,0 days 01:05:41,0,0,Tacx
543,Virtual Cycling,2018-02-13 18:01:00,Jízda na kole,32.7,767.0,0 days 01:10:00,0,0,0.0,28.0,35.5,0,0,94,106,192,0.0,0,191,279,0,0.0,0 days 01:09:56,0 days 01:09:57,0,0,Tacx
544,Virtual Cycling,2018-02-09 10:29:00,Jízda na kole,50.0,967.0,0 days 01:34:55,0,0,0.0,31.6,33.9,0,0,89,99,178,0.0,0,178,193,0,0.0,0 days 01:34:52,0 days 01:34:53,0,0,Tacx
545,Virtual Cycling,2018-02-08 17:55:00,Jízda na kole,32.52,667.0,0 days 01:00:00,0,0,0.0,32.5,37.0,0,0,87,95,197,0.0,0,194,263,0,0.0,0 days 00:59:52,0 days 00:59:57,0,0,Tacx
546,Virtual Cycling,2018-02-05 18:56:00,Jízda na kole,31.08,602.0,0 days 01:00:00,0,0,0.0,31.1,33.9,0,0,86,94,176,0.0,0,175,189,0,0.0,0 days 00:59:52,0 days 00:59:57,0,0,Tacx
547,Virtual Cycling,2018-02-01 17:12:00,Jízda na kole,32.53,679.0,0 days 01:00:00,0,0,0.0,32.5,35.8,0,0,92,101,200,0.0,0,197,229,0,0.0,0 days 00:59:52,0 days 00:59:57,0,0,Tacx
548,Virtual Cycling,2018-01-31 18:07:00,1,32.46,660.0,0 days 01:00:00,0,0,0.0,32.5,36.0,0,0,91,100,194,0.0,0,192,238,0,0.0,0 days 00:59:56,0 days 00:59:57,0,0,Tacx
549,Virtual Cycling,2018-01-29 17:21:00,1,32.15,664.0,0 days 01:00:00,0,0,0.0,32.2,35.1,0,0,90,99,194,0.0,0,193,216,0,0.0,0 days 00:59:56,0 days 00:59:57,0,0,Tacx
550,Virtual Cycling,2018-01-24 18:10:00,1,31.33,617.0,0 days 01:00:00,0,0,0.0,31.3,33.9,0,0,94,102,180,0.0,0,179,194,0,0.0,0 days 00:59:55,0 days 00:59:57,0,0,Tacx
551,Virtual Cycling,2018-01-22 19:44:00,Climb 03 - 22.1.2018,25.0,681.0,0 days 01:05:35,0,0,0.0,22.9,32.4,500,0,92,101,185,0.0,0,181,220,0,0.0,0 days 01:05:31,0 days 01:05:33,0,0,Tacx
552,Virtual Cycling,2018-01-19 15:36:00,Climb 03 - 19.1.2018,25.0,710.0,0 days 01:03:18,0,0,0.0,23.7,34.3,500,0,88,98,197,0.0,0,195,225,0,0.0,0 days 01:03:12,0 days 01:03:16,0,0,Tacx
553,Virtual Cycling,2018-01-18 17:43:00,Climb 03 - 18.1.2018,25.0,697.0,0 days 01:05:08,0,0,0.0,23.0,33.7,500,0,92,100,190,0.0,0,187,237,0,0.0,0 days 01:05:02,0 days 01:05:05,0,0,Tacx
554,Virtual Cycling,2018-01-15 19:46:00,Climb 03 - 15.1.2018,25.0,683.0,0 days 01:07:03,0,0,0.0,22.4,33.5,500,0,94,101,178,0.0,0,178,188,0,0.0,0 days 01:06:56,0 days 01:07:00,0,0,Tacx
555,Virtual Cycling,2018-01-11 16:57:00,Climb02 - 11.1.2018,25.0,656.0,0 days 01:02:07,0,0,0.0,24.2,33.0,400,0,95,101,185,0.0,0,184,208,0,0.0,0 days 01:02:02,0 days 01:02:04,0,0,Tacx
556,Virtual Cycling,2018-01-10 17:21:00,Climb02 - 10.1.2018,25.0,653.0,0 days 01:02:20,0,0,0.0,24.1,32.9,400,0,94,102,183,0.0,0,183,204,0,0.0,0 days 01:02:17,0 days 01:02:18,0,0,Tacx
557,Virtual Cycling,2018-01-09 20:35:00,Climb02 - 9.1.2017,25.0,474.0,0 days 01:04:00,0,0,0.0,23.4,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:04:00,0,0,Tacx
558,Virtual Cycling,2018-01-07 17:28:00,Avelgem Kerkhove Jízda na kole,3.51,38666.0,0 days 00:10:10,0,0,0.0,20.7,31.6,74,4,0,100,190,0.0,0,179,255,0,0.0,0 days 00:10:07,0 days 00:10:09,11,84,Tacx
559,Virtual Cycling,2018-01-07 16:40:00,CP test - 7.1.2018,21.93,390.0,0 days 00:45:00,0,0,0.0,29.2,33.9,0,0,94,171,158,0.0,0,151,308,0,0.0,0 days 00:44:55,0 days 00:44:57,0,0,Tacx
560,Virtual Cycling,2018-01-05 16:21:00,Climb02 - 5.1.2018,25.0,659.0,0 days 01:02:41,0,0,0.0,23.9,33.0,400,0,90,100,184,0.0,0,183,207,0,0.0,0 days 01:02:36,0 days 01:02:38,0,0,Tacx
561,Virtual Cycling,2018-01-03 17:10:00,Climb02 - 3.1.2018,25.0,645.0,0 days 01:05:24,0,0,0.0,22.9,32.7,400,0,88,98,173,0.0,0,172,205,0,0.0,0 days 01:05:20,0 days 01:05:21,0,0,Tacx
562,Virtual Cycling,2017-12-19 17:46:00,Jízda na kole,25.0,604.0,0 days 00:56:59,0,0,0.0,26.3,32.6,300,0,90,99,188,0.0,0,185,219,0,0.0,0 days 00:56:55,0 days 00:56:57,0,0,Tacx
563,Virtual Cycling,2017-12-17 15:43:00,Climb01-17.12.17,25.0,631.0,0 days 00:54:34,0,0,0.0,27.5,33.9,300,0,92,108,204,0.0,0,202,225,0,0.0,0 days 00:54:29,0 days 00:54:31,0,0,Tacx
564,Virtual Cycling,2017-12-15 12:42:00,Climb01 - 15.12.2017,25.0,606.0,0 days 00:56:52,0,0,0.0,26.4,33.1,300,0,95,108,188,0.0,0,186,215,0,0.0,0 days 00:56:47,0 days 00:56:49,0,0,Tacx
565,Virtual Cycling,2017-12-13 08:54:00,Climb01-13.12.17,25.0,581.0,0 days 00:59:06,0,0,0.0,25.4,33.5,300,0,90,106,172,0.0,0,171,189,0,0.0,0 days 00:59:03,0 days 00:59:04,0,0,Tacx
566,Virtual Cycling,2017-12-12 18:43:00,Climb01-12.12.17,25.0,600.0,0 days 00:57:32,0,0,0.0,26.1,34.5,300,0,93,105,183,0.0,0,182,200,0,0.0,0 days 00:57:24,0 days 00:57:29,0,0,Tacx
567,Virtual Cycling,2017-12-10 15:20:00,Climb01-10.12.17,25.0,560.0,0 days 01:02:43,0,0,0.0,23.9,32.6,300,0,93,114,157,0.0,0,156,199,0,0.0,0 days 01:02:40,0 days 01:02:42,0,0,Tacx
568,Virtual Cycling,2017-12-08 17:38:00,Jízda na kole,19.53,41444.0,0 days 00:45:00,0,0,0.0,26.0,29.9,0,0,0,108,129,0.0,0,118,203,0,0.0,0 days 00:44:56,0 days 00:44:59,0,0,Tacx
569,Virtual Cycling,2017-12-05 20:00:00,Jízda na kole,23.35,39244.0,0 days 01:00:06,0,0,0.0,23.3,32.0,0,0,0,99,101,0.0,0,87,199,0,0.0,0 days 00:59:54,0 days 01:00:05,0,0,Tacx
570,Road Cycling,2017-12-01 13:51:00,Zvole,38.58,0.0,0 days 01:46:48,0,0,0.0,21.7,128.7,393,387,0,0,0,0.0,0,0,0,0,0.0,0 days 01:26:09,0 days 01:46:48,185,374,Roubaix
571,Road Cycling,2017-11-26 12:13:00,Koloděje - Kolovraty,49.49,0.0,0 days 02:22:17,0,0,0.0,20.9,98.8,408,403,0,0,0,0.0,0,0,0,0,0.0,0 days 01:49:42,0 days 02:22:17,212,329,Roubaix
572,Road Cycling,2017-11-07 15:21:00,Praha 2-Nové Město Nekategorizováno,2.35,0.0,0 days 00:10:32,0,0,0.0,13.4,79.7,46,16,0,0,0,0.0,0,0,0,0,0.0,0 days 00:06:42,0 days 00:10:32,192,233,Roubaix
573,Road Cycling,2017-11-07 10:13:00,T8 - křivoklátský okruh,95.04,0.0,0 days 04:42:44,0,0,0.0,20.2,131.9,1301,1299,0,0,0,0.0,0,0,0,0,0.0,0 days 03:22:22,0 days 04:42:44,228,493,Roubaix
574,Road Cycling,2017-11-07 09:37:00,Praha 2-Nusle Nekategorizováno,2.39,0.0,0 days 00:06:38,0,0,0.0,21.6,55.8,0,31,0,0,0,0.0,0,0,0,0,0.0,0 days 00:05:53,0 days 00:06:38,194,232,Roubaix
575,Road Cycling,2017-11-03 13:30:00,Praha 2-Nusle Nekategorizováno,23.48,0.0,0 days 01:15:25,0,0,0.0,18.7,105.4,309,306,0,0,0,0.0,0,0,0,0,0.0,0 days 00:58:15,0 days 01:15:25,185,328,Roubaix
576,Road Cycling,2017-11-01 15:25:00,Terebka - Davle,41.54,0.0,0 days 02:07:11,0,0,0.0,19.6,80.1,414,412,0,0,0,0.0,0,0,0,0,0.0,0 days 01:34:24,0 days 02:07:11,185,371,Roubaix
577,Mountain Biking,2017-10-15 11:10:00,Praha Karlštejn a zpět,70.47,0.0,0 days 05:36:55,0,0,0.0,12.5,109.9,559,558,0,0,0,0.0,0,0,0,0,0.0,0 days 03:00:04,0 days 05:36:55,185,397,Rockhopper
578,Mountain Biking,2017-10-14 09:50:00,Praha - Roztoky a zpět,37.31,0.0,0 days 02:46:17,0,0,0.0,13.5,68.0,353,352,0,0,0,0.0,0,0,0,0,0.0,0 days 01:40:26,0 days 02:46:17,175,250,Rockhopper
579,Mountain Biking,2017-09-30 10:35:00,Rovinj Nekategorizováno,20.96,0.0,0 days 03:13:50,0,0,0.0,6.5,85.6,219,222,0,0,0,0.0,0,0,0,0,0.0,0 days 01:20:27,0 days 03:13:50,-1,40,Rockhopper
580,Mountain Biking,2017-09-29 10:00:00,Rovinj Pula a zpět,72.7,1773.0,0 days 03:59:38,0,0,0.0,18.2,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 03:59:38,0,0,Rockhopper
581,Mountain Biking,2017-08-30 19:04:00,Praha 2-Nusle Nekategorizováno,23.62,0.0,0 days 01:11:45,0,0,0.0,19.7,108.0,113,111,0,0,0,0.0,0,0,0,0,0.0,0 days 00:55:02,0 days 01:11:45,185,250,Rockhopper
582,Mountain Biking,2017-08-28 19:27:00,Praha 2-Nusle Nekategorizováno,23.49,0.0,0 days 01:15:15,0,0,0.0,18.7,79.9,107,109,0,0,0,0.0,0,0,0,0,0.0,0 days 00:53:59,0 days 01:15:15,185,250,Rockhopper
583,Mountain Biking,2017-08-22 17:16:00,Točná-Břežany-Vestec,43.31,0.0,0 days 03:06:05,0,0,0.0,14.0,75.3,318,318,0,0,0,0.0,0,0,0,0,0.0,0 days 01:48:04,0 days 03:06:05,185,363,Rockhopper
584,Mountain Biking,2017-08-14 15:43:00,Sirmione - Garda,31.54,0.0,0 days 03:30:45,0,0,0.0,9.0,76.1,178,139,0,0,0,0.0,0,0,0,0,0.0,0 days 01:21:52,0 days 03:30:45,62,110,Rockhopper
585,Mountain Biking,2017-08-14 12:16:00,Garda - Sirmione,33.12,0.0,0 days 02:33:25,0,0,0.0,13.0,84.2,216,259,0,0,0,0.0,0,0,0,0,0.0,0 days 01:27:31,0 days 02:33:25,62,109,Rockhopper
586,Mountain Biking,2017-08-13 16:35:00,Monticolo - Caldaro,12.02,0.0,0 days 01:00:20,0,0,0.0,12.0,108.3,418,359,0,0,0,0.0,0,0,0,0,0.0,0 days 00:33:48,0 days 01:00:20,401,676,Rockhopper
587,Mountain Biking,2017-08-13 12:29:00,Caldaro Sulla Strada Del Vino - Monticolo,8.98,0.0,0 days 01:24:57,0,0,0.0,6.3,77.3,262,312,0,0,0,0.0,0,0,0,0,0.0,0 days 00:34:15,0 days 01:24:57,351,565,Rockhopper
588,Mountain Biking,2017-08-08 19:17:00,Čakovice,36.03,0.0,0 days 02:19:51,0,0,0.0,15.5,71.2,328,328,0,0,0,0.0,0,0,0,0,0.0,0 days 01:28:09,0 days 02:19:51,179,299,Rockhopper
589,Mountain Biking,2017-07-28 11:38:00,Rychlebské stezsky - Superflow,20.6,0.0,0 days 04:26:54,0,0,0.0,4.6,74.6,534,534,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 04:26:54,319,768,Rockhopper
590,Mountain Biking,2017-07-24 10:30:00,Černá Voda trail plus výlet,52.15,1387.0,0 days 03:07:29,0,0,0.0,16.7,132.9,288,258,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,4 days 01:07:29,230,347,Rockhopper
591,Mountain Biking,2017-07-23 16:40:00,Černý potok trail,29.13,0.0,0 days 02:16:13,0,0,0.0,12.8,105.0,362,363,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:16:13,233,350,Rockhopper
592,Mountain Biking,2017-07-22 11:32:00,Praha - Karlštejn 2017,50.08,0.0,0 days 03:24:32,0,0,0.0,14.7,103.2,108,1084,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 03:24:32,187,418,Rockhopper
593,Mountain Biking,2017-07-16 13:30:00,Prokopské údolí,25.57,0.0,0 days 02:01:43,0,0,0.0,12.6,71.5,381,379,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:01:43,185,315,Rockhopper
594,Mountain Biking,2017-07-14 18:02:00,Chlumík s Karin a Kubou,44.25,0.0,0 days 03:14:14,0,0,0.0,13.7,114.4,421,419,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 03:14:14,185,374,Rockhopper
595,Mountain Biking,2017-07-08 12:28:00,Český Ráj,32.18,0.0,0 days 02:26:39,0,0,0.0,13.2,91.3,535,530,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:26:39,271,432,Rockhopper
596,Mountain Biking,2017-07-06 09:51:00,Praha - Kotce 2017,104.63,0.0,0 days 05:43:18,0,0,0.0,18.3,159.6,922,771,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 05:43:18,169,387,Rockhopper
597,Mountain Biking,2017-07-05 19:15:00,Dva mosty,28.01,0.0,0 days 02:41:25,0,0,0.0,10.4,116.7,144,148,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:41:25,185,250,Rockhopper
598,Mountain Biking,2017-07-02 17:30:00,Chlumík,42.71,0.0,0 days 02:18:50,0,0,0.0,18.5,135.6,442,442,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:18:50,185,374,Rockhopper
599,Mountain Biking,2017-06-20 05:24:00,Cukrák,40.52,0.0,0 days 01:53:48,0,0,0.0,21.4,146.6,416,416,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:53:48,185,418,Rockhopper
600,Cycling,2017-06-07 17:35:00,Central Park,12.59,753.0,0 days 00:36:22,0,0,0.0,20.8,40.1,71,73,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:39:14,6,37,unknown
601,Cycling,2017-06-07 13:22:00,New York - Brooklyn,42.38,3005.0,0 days 03:09:58,0,0,0.0,13.4,34.3,142,140,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 03:59:16,0,37,unknown
602,Mountain Biking,2017-05-28 17:57:00,Dva mosty,23.44,1556.0,0 days 01:16:48,0,0,0.0,18.3,77.4,116,111,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:20:01,186,250,Rockhopper
603,Mountain Biking,2017-05-28 12:35:00,Praha 2-Nusle,22.12,1287.0,0 days 01:05:09,0,0,0.0,20.4,48.2,237,245,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:54:18,190,374,Rockhopper
604,Mountain Biking,2017-05-27 12:33:00,Praha 2-Nusle,25.09,1689.0,0 days 01:44:10,0,0,0.0,14.5,46.2,237,240,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:16:34,185,315,Rockhopper
605,Mountain Biking,2017-05-20 12:11:00,Bike Prague 2017,64.27,3816.0,0 days 03:46:42,0,0,0.0,17.0,58.5,1122,1123,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 03:46:42,195,419,Rockhopper
606,Mountain Biking,2017-05-08 12:01:00,Cukrák a Chlumík,59.18,3584.0,0 days 02:56:59,0,0,0.0,20.1,197.4,688,690,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 03:00:20,185,419,Rockhopper
607,Mountain Biking,2017-05-06 14:38:00,Plzen,39.27,2773.0,0 days 02:57:13,0,0,0.0,13.3,38.8,370,368,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 03:40:47,302,392,Rockhopper
608,Mountain Biking,2017-05-02 18:21:00,Radotin a zpet,27.47,1616.0,0 days 01:15:27,0,0,0.0,21.8,149.0,165,164,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:23:06,185,250,Rockhopper
609,Mountain Biking,2017-05-01 13:45:00,Jenstejn - Klanovice,60.97,4333.0,0 days 03:49:15,0,0,0.0,16.0,77.8,461,458,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 04:08:57,184,295,Rockhopper
610,Mountain Biking,2017-04-30 12:45:00,Do Lisnice,58.85,3899.0,0 days 04:51:24,0,0,0.0,12.1,74.7,520,520,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 04:44:29,185,418,Rockhopper
611,Mountain Biking,2017-04-24 17:04:00,Mezi Mosty,38.76,2197.0,0 days 01:45:40,0,0,0.0,22.0,36.5,265,265,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:38:19,185,243,Rockhopper
612,Mountain Biking,2017-04-22 15:48:00,Praha 5-Jinonice,11.86,762.0,0 days 00:39:33,0,0,0.0,18.0,33.9,71,126,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:39:33,185,288,Rockhopper
613,Mountain Biking,2017-04-22 13:23:00,Bike Prague trenink maly okruh,35.93,2436.0,0 days 02:20:50,0,0,0.0,15.3,39.1,760,760,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:24:50,248,382,Rockhopper
614,Mountain Biking,2017-04-22 12:47:00,Praha 2-Nusle Běh,11.36,697.0,0 days 00:35:17,0,0,0.0,19.3,43.9,163,113,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:35:17,186,328,Rockhopper
615,Mountain Biking,2017-04-18 17:43:00,Okruhy na Točné,34.0,610.0,0 days 02:03:54,0,0,0.0,16.5,45.3,584,586,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:29:54,185,250,Rockhopper
616,Mountain Biking,2017-04-12 18:29:00,Malá Chuchle,6.73,432.0,0 days 00:24:08,0,0,0.0,16.7,59.4,54,41,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:24:08,185,232,Rockhopper
617,Mountain Biking,2017-04-12 17:23:00,Radlice,21.15,1128.0,0 days 01:03:33,0,0,0.0,20.0,50.2,305,305,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:05:36,230,328,Rockhopper
618,Mountain Biking,2017-04-12 17:02:00,Praha 2-Nusle,7.94,468.0,0 days 00:20:58,0,0,0.0,22.7,45.3,43,56,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:20:58,185,250,Rockhopper
619,Mountain Biking,2017-04-09 11:51:00,Praha 2-Nusle,24.16,1375.0,0 days 01:04:02,0,0,0.0,22.6,49.0,103,110,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:04:02,185,250,Rockhopper
620,Mountain Biking,2017-04-02 13:29:00,Prazske parky,49.49,2993.0,0 days 02:28:40,0,0,0.0,20.0,46.7,473,440,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:25:40,180,389,Rockhopper
621,Mountain Biking,2017-03-26 13:15:00,Dva Mosty,24.7,1574.0,0 days 01:19:58,0,0,0.0,18.5,45.6,122,129,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:38:22,185,250,Rockhopper
622,Mountain Biking,2017-03-25 11:41:00,Kolodeje - Kolovraty,55.59,3943.0,0 days 03:33:24,0,0,0.0,15.6,91.5,417,415,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 04:14:04,185,311,Rockhopper
623,Mountain Biking,2017-03-12 12:47:00,Praha 2-Nusle,24.8,1492.0,0 days 01:09:41,0,0,0.0,21.4,46.0,123,119,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:09:41,186,250,Rockhopper
624,Mountain Biking,2017-03-11 12:04:00,Praha 2-Nusle,12.96,774.0,0 days 00:41:43,0,0,0.0,18.6,37.9,98,96,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:41:43,185,279,Rockhopper
625,Mountain Biking,2016-10-16 12:05:00,Poslední letošní jízda,14.17,920.0,0 days 00:47:03,0,0,0.0,18.1,40.1,157,155,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,188,273,Rockhopper
626,Mountain Biking,2016-10-01 14:24:00,Nové Město pod Smrkem,28.49,2054.0,0 days 02:11:52,0,0,0.0,13.0,30.8,584,583,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,494,705,Rockhopper
627,Mountain Biking,2016-10-01 12:42:00,Nové Město pod Smrkem,15.69,1188.0,0 days 01:04:50,0,0,0.0,14.5,28.3,215,207,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,484,567,Rockhopper
628,Mountain Biking,2016-09-28 11:08:00,Keltská stezska,36.69,2315.0,0 days 01:55:29,0,0,0.0,19.1,83.5,409,405,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,365,Rockhopper
629,Mountain Biking,2016-09-23 10:31:00,Rovinj,16.34,1148.0,0 days 00:55:50,0,0,0.0,17.6,33.3,107,126,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,47,Rockhopper
630,Mountain Biking,2016-09-21 13:05:00,Villabassa,44.14,2687.0,0 days 03:14:45,0,0,0.0,13.6,43.3,980,977,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,1131,2032,Rockhopper
631,Mountain Biking,2016-09-20 11:54:00,Passo della Mendola - Penegal,41.41,236.0,0 days 03:13:33,0,0,0.0,12.8,58.2,1522,1518,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,407,1729,Rockhopper
632,Mountain Biking,2016-09-19 12:44:00,Castelrotto zpět,14.04,758.0,0 days 00:58:46,0,0,0.0,14.3,52.3,485,484,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,891,1135,Rockhopper
633,Mountain Biking,2016-09-19 10:56:00,Castelrotto,14.03,760.0,0 days 01:13:04,0,0,0.0,11.5,63.4,470,474,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,892,1135,Rockhopper
