,Activity_Type,Date,Title,Distance,Calories,Time,Avg_HR,Max_HR,Aerobic_TE,Avg_Speed,Max_Speed,Total_Ascent,Total_Descent,Avg_Cadence,Max_Cadence,Normalized_Power,Training_Stress_Score,Max_Avg_Power(20min),Avg_Power,Max_Power,Total_Strokes,Min_Temp,Moving_Time,Elapsed_Time,Min_Elevation,Max_Elevation,Bike
645,Road Cycling,2017-11-01 15:25:24,Terebka - Davle,41.54,0.0,0 days 02:07:11,0,0,0.0,19.6,80.1,414,412,0,0,0,0.0,0,0,0,0,0.0,0 days 01:34:24,0 days 02:07:11,185,371,Roubaix
646,Cycling,2017-10-15 11:10:20,Praha Karlštejn a zpět,70.47,0.0,0 days 05:36:55,0,0,0.0,12.5,109.9,559,558,0,0,0,0.0,0,0,0,0,0.0,0 days 03:00:04,0 days 05:36:55,185,397,unknown
647,Cycling,2017-10-14 09:50:29,Praha - Roztoky a zpět,37.31,0.0,0 days 02:46:17,0,0,0.0,13.5,68.0,353,352,0,0,0,0.0,0,0,0,0,0.0,0 days 01:40:26,0 days 02:46:17,175,250,unknown
648,Cycling,2017-09-30 10:35:08,Rovinj Nekategorizováno,20.96,0.0,0 days 03:13:50,0,0,0.0,6.5,85.6,219,222,0,0,0,0.0,0,0,0,0,0.0,0 days 01:20:27,0 days 03:13:50,-1,40,unknown
649,Cycling,2017-09-29 10:00:00,Rovinj Pula a zpět,72.7,1773.0,0 days 03:59:38,0,0,0.0,18.2,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 03:59:38,0,0,unknown
650,Cycling,2017-08-28 19:27:26,Praha 2-Nusle Nekategorizováno,23.49,0.0,0 days 01:15:15,0,0,0.0,18.7,79.9,107,109,0,0,0,0.0,0,0,0,0,0.0,0 days 00:53:59,0 days 01:15:15,185,250,unknown
651,Cycling,2017-08-22 17:16:14,Točná-Břežany-Vestec,43.31,0.0,0 days 03:06:05,0,0,0.0,14.0,75.3,318,318,0,0,0,0.0,0,0,0,0,0.0,0 days 01:48:04,0 days 03:06:05,185,363,unknown
652,Cycling,2017-08-14 15:43:47,Sirmione - Garda,31.54,0.0,0 days 03:30:45,0,0,0.0,9.0,76.1,178,139,0,0,0,0.0,0,0,0,0,0.0,0 days 01:21:52,0 days 03:30:45,62,110,unknown
653,Cycling,2017-08-14 12:16:15,Garda - Sirmione,33.12,0.0,0 days 02:33:25,0,0,0.0,13.0,84.2,216,259,0,0,0,0.0,0,0,0,0,0.0,0 days 01:27:31,0 days 02:33:25,62,109,unknown
654,Cycling,2017-08-13 16:35:53,Monticolo - Caldaro,12.02,0.0,0 days 01:00:20,0,0,0.0,12.0,108.3,418,359,0,0,0,0.0,0,0,0,0,0.0,0 days 00:33:48,0 days 01:00:20,401,676,unknown
655,Cycling,2017-08-13 12:29:57,Caldaro Sulla Strada Del Vino - Monticolo,8.98,0.0,0 days 01:24:57,0,0,0.0,6.3,77.3,262,312,0,0,0,0.0,0,0,0,0,0.0,0 days 00:34:15,0 days 01:24:57,351,565,unknown
656,Cycling,2017-08-08 19:17:56,Čakovice,36.03,0.0,0 days 02:19:51,0,0,0.0,15.5,71.2,328,328,0,0,0,0.0,0,0,0,0,0.0,0 days 01:28:09,0 days 02:19:51,179,299,unknown
657,Cycling,2017-07-28 11:38:41,Rychlebské stezsky - Superflow,20.6,0.0,0 days 04:26:54,0,0,0.0,4.6,74.6,534,534,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 04:26:54,319,768,unknown
658,Cycling,2017-07-24 10:30:00,Černá Voda trail plus výlet,52.15,1387.0,0 days 03:07:29,0,0,0.0,16.7,132.9,288,258,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,4 days 01:07:29,230,347,unknown
659,Cycling,2017-07-23 16:40:10,Černý potok trail,29.13,0.0,0 days 02:16:13,0,0,0.0,12.8,105.0,362,363,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:16:13,233,350,unknown
660,Mountain Biking,2017-07-22 11:32:51,Praha - Karlštejn 2017,50.08,0.0,0 days 03:24:32,0,0,0.0,14.7,103.2,1080,1084,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 03:24:32,187,418,Rockhopper
661,Cycling,2017-07-16 13:30:04,Prokopské údolí,25.57,0.0,0 days 02:01:43,0,0,0.0,12.6,71.5,381,379,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:01:43,185,315,unknown
662,Cycling,2017-07-14 18:02:45,Chlumík s Karin a Kubou,44.25,0.0,0 days 03:14:14,0,0,0.0,13.7,114.4,421,419,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 03:14:14,185,374,unknown
663,Cycling,2017-07-08 12:28:16,Český Ráj,32.18,0.0,0 days 02:26:39,0,0,0.0,13.2,91.3,535,530,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:26:39,271,432,unknown
664,Cycling,2017-07-06 09:51:30,Praha - Kotce 2017,104.63,0.0,0 days 05:43:18,0,0,0.0,18.3,159.6,922,771,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 05:43:18,169,387,unknown
665,Cycling,2017-07-05 19:15:24,Dva mosty,28.01,0.0,0 days 02:41:25,0,0,0.0,10.4,116.7,144,148,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:41:25,185,250,unknown
666,Cycling,2017-07-02 17:30:09,Chlumík,42.71,0.0,0 days 02:18:50,0,0,0.0,18.5,135.6,442,442,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:18:50,185,374,unknown
667,Cycling,2017-06-20 05:24:56,Cukrák,40.52,0.0,0 days 01:53:48,0,0,0.0,21.4,146.6,416,416,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:53:48,185,418,unknown
668,Cycling,2017-06-07 17:35:50,Central Park,12.59,753.0,0 days 00:36:22,0,0,0.0,20.8,40.1,71,73,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:39:14,6,37,unknown
669,Cycling,2017-06-07 13:22:36,New York - Brooklyn,42.38,3005.0,0 days 03:09:58,0,0,0.0,13.4,34.3,142,140,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 03:59:16,0,37,unknown
670,Cycling,2017-05-28 17:57:57,Dva mosty,23.44,1556.0,0 days 01:16:48,0,0,0.0,18.3,77.4,116,111,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:20:01,186,250,unknown
671,Cycling,2017-05-28 12:35:17,Praha 2-Nusle,22.12,1287.0,0 days 01:05:09,0,0,0.0,20.4,48.2,237,245,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:54:18,190,374,unknown
672,Cycling,2017-05-27 12:33:12,Praha 2-Nusle,25.09,1689.0,0 days 01:44:10,0,0,0.0,14.5,46.2,237,240,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:16:34,185,315,unknown
673,Cycling,2017-05-20 12:11:14,Bike Prague 2017,64.27,3816.0,0 days 03:46:42,0,0,0.0,17.0,58.5,1122,1123,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 03:46:42,195,419,unknown
674,Cycling,2017-05-08 12:01:14,Cukrák a Chlumík,59.18,3584.0,0 days 02:56:59,0,0,0.0,20.1,197.4,688,690,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 03:00:20,185,419,unknown
675,Cycling,2017-05-06 14:38:06,Plzen,39.27,2773.0,0 days 02:57:13,0,0,0.0,13.3,38.8,370,368,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 03:40:47,302,392,unknown
676,Cycling,2017-05-02 18:21:40,Radotin a zpet,27.47,1616.0,0 days 01:15:27,0,0,0.0,21.8,149.0,165,164,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:23:06,185,250,unknown
677,Cycling,2017-05-01 13:45:25,Jenstejn - Klanovice,60.97,4333.0,0 days 03:49:15,0,0,0.0,16.0,77.8,461,458,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 04:08:57,184,295,unknown
678,Cycling,2017-04-30 12:45:00,Do Lisnice,58.85,3899.0,0 days 04:51:24,0,0,0.0,12.1,74.7,520,520,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 04:44:29,185,418,unknown
679,Cycling,2017-04-24 17:04:00,Mezi Mosty,38.76,2197.0,0 days 01:45:40,0,0,0.0,22.0,36.5,265,265,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:38:19,185,243,unknown
680,Cycling,2017-04-22 15:48:29,Praha 5-Jinonice,11.86,762.0,0 days 00:39:33,0,0,0.0,18.0,33.9,71,126,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:39:33,185,288,unknown
681,Cycling,2017-04-22 13:23:00,Bike Prague trenink maly okruh,35.93,2436.0,0 days 02:20:50,0,0,0.0,15.3,39.1,760,760,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:24:50,248,382,unknown
682,Cycling,2017-04-22 12:47:57,Praha 2-Nusle Běh,11.36,697.0,0 days 00:35:17,0,0,0.0,19.3,43.9,163,113,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:35:17,186,328,unknown
683,Cycling,2017-04-18 17:43:00,Okruhy na Točné,34.0,610.0,0 days 02:03:54,0,0,0.0,16.5,45.3,584,586,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:29:54,185,250,unknown
684,Cycling,2017-04-12 18:29:23,Malá Chuchle,6.73,432.0,0 days 00:24:08,0,0,0.0,16.7,59.4,54,41,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:24:08,185,232,unknown
685,Cycling,2017-04-12 17:23:26,Radlice,21.15,1128.0,0 days 01:03:33,0,0,0.0,20.0,50.2,305,305,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:05:36,230,328,unknown
686,Cycling,2017-04-12 17:02:23,Praha 2-Nusle,7.94,468.0,0 days 00:20:58,0,0,0.0,22.7,45.3,43,56,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:20:58,185,250,unknown
687,Cycling,2017-04-09 11:51:32,Praha 2-Nusle,24.16,1375.0,0 days 01:04:02,0,0,0.0,22.6,49.0,103,110,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:04:02,185,250,unknown
688,Cycling,2017-04-02 13:29:00,Prazske parky,49.49,2993.0,0 days 02:28:40,0,0,0.0,20.0,46.7,473,440,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:25:40,180,389,unknown
689,Cycling,2017-03-26 13:15:32,Dva Mosty,24.7,1574.0,0 days 01:19:58,0,0,0.0,18.5,45.6,122,129,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:38:22,185,250,unknown
690,Cycling,2017-03-25 11:41:44,Kolodeje - Kolovraty,55.59,3943.0,0 days 03:33:24,0,0,0.0,15.6,91.5,417,415,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 04:14:04,185,311,unknown
691,Cycling,2017-03-12 12:47:32,Praha 2-Nusle,24.8,1492.0,0 days 01:09:41,0,0,0.0,21.4,46.0,123,119,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:09:41,186,250,unknown
692,Cycling,2017-03-11 12:04:59,Praha 2-Nusle,12.96,774.0,0 days 00:41:43,0,0,0.0,18.6,37.9,98,96,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:41:43,185,279,unknown
693,Cycling,2016-10-16 12:05:09,Poslední letošní jízda,14.17,920.0,0 days 00:47:03,0,0,0.0,18.1,40.1,157,155,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,188,273,unknown
694,Cycling,2016-10-01 14:24:14,Nové Město pod Smrkem,28.49,2054.0,0 days 02:11:52,0,0,0.0,13.0,30.8,584,583,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,494,705,unknown
695,Cycling,2016-10-01 12:42:40,Nové Město pod Smrkem,15.69,1188.0,0 days 01:04:50,0,0,0.0,14.5,28.3,215,207,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,484,567,unknown
696,Cycling,2016-09-28 11:08:11,Keltská stezska,36.69,2315.0,0 days 01:55:29,0,0,0.0,19.1,83.5,409,405,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,365,unknown
697,Cycling,2016-09-23 10:31:51,Rovinj,16.34,1148.0,0 days 00:55:50,0,0,0.0,17.6,33.3,107,126,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,47,unknown
698,Cycling,2016-09-21 13:05:21,Villabassa,44.14,2687.0,0 days 03:14:45,0,0,0.0,13.6,43.3,980,977,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,1131,2032,unknown
699,Cycling,2016-09-20 11:54:31,Passo della Mendola - Penegal,41.41,2360.0,0 days 03:13:33,0,0,0.0,12.8,58.2,1522,1518,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,407,1729,unknown
700,Cycling,2016-09-19 12:44:30,Castelrotto zpět,14.04,758.0,0 days 00:58:46,0,0,0.0,14.3,52.3,485,484,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,891,1135,unknown
701,Cycling,2016-09-19 10:56:44,Castelrotto,14.03,760.0,0 days 01:13:04,0,0,0.0,11.5,63.4,470,474,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,892,1135,unknown
702,Cycling,2016-09-18 13:57:02,Caldaro Sulla Strada Del Vino,18.06,1130.0,0 days 01:13:08,0,0,0.0,14.8,50.2,394,394,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,210,565,unknown
703,Cycling,2016-09-04 12:51:07,Praha 2-Nusle,30.26,2060.0,0 days 01:45:44,0,0,0.0,17.2,44.7,208,205,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,242,unknown
704,Cycling,2016-08-20 10:42:32,Dolní Věstonice  - Lednice a zpet,49.07,3308.0,0 days 02:56:27,0,0,0.0,16.7,54.3,312,310,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,160,271,unknown
705,Cycling,2016-08-07 11:40:51,Po vyhlidkách Prahy 4,25.0,1724.0,0 days 02:00:19,0,0,0.0,12.5,67.6,315,322,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,272,unknown
706,Cycling,2016-07-29 12:07:42,Nový Hrad - Blansko,45.32,2762.0,0 days 02:21:27,0,0,0.0,19.2,55.7,876,881,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,265,545,unknown
707,Cycling,2016-07-28 14:34:49,ze Singlu domu,4.01,288.0,0 days 00:16:31,0,0,0.0,14.6,41.1,92,14,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,465,557,unknown
708,Cycling,2016-07-28 14:06:49,SingleTrail Moravsky kras - Okruh  3,6.03,431.0,0 days 00:25:59,0,0,0.0,13.9,34.4,117,118,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,466,580,unknown
709,Cycling,2016-07-28 12:16:11,SingleTrail Moravsky kras - Okruh 1,8.49,606.0,0 days 00:34:01,0,0,0.0,15.0,31.0,153,213,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,465,579,unknown
710,Cycling,2016-07-28 11:16:36,SingleTrail Moravsky kras - Okruh 2,8.86,624.0,0 days 00:34:52,0,0,0.0,15.2,30.6,162,159,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,487,585,unknown
711,Cycling,2016-07-28 10:46:43,na single,5.26,322.0,0 days 00:16:50,0,0,0.0,18.8,42.2,68,99,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,465,551,unknown
712,Cycling,2016-07-27 10:48:37,SingleTrail Moravsky kras - Okruh 2+1,25.84,1761.0,0 days 01:27:30,0,0,0.0,17.7,50.2,457,456,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,465,585,unknown
713,Cycling,2016-07-26 10:45:36,Kotvrdovice - Drnovice,48.36,3096.0,0 days 03:00:28,0,0,0.0,16.1,52.6,693,692,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,261,590,unknown
714,Cycling,2016-07-25 10:16:00,Skalni Mlyn - Adamov - Kotvrdovice,39.02,1850.0,0 days 02:24:39,0,0,0.0,16.2,49.2,765,757,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,244,545,unknown
715,Cycling,2016-07-24 10:38:04,Kotvrdovice - Sloup - Skalni Mlyn,38.35,2650.0,0 days 02:53:44,0,0,0.0,13.2,52.1,708,704,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,341,575,unknown
716,Cycling,2016-07-16 12:28:31,Babice 2016,31.1,2252.0,0 days 02:10:04,0,0,0.0,14.3,45.3,465,462,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,357,513,unknown
717,Cycling,2016-07-14 17:20:47,Podél Botiče a Vltavy,23.25,1430.0,0 days 01:09:21,0,0,0.0,20.1,40.4,219,216,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,275,unknown
718,Cycling,2016-07-06 08:27:00,S Vodou,105.6,2124.0,0 days 07:10:32,0,0,0.0,14.7,59.7,1831,1831,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,468,unknown
719,Cycling,2016-07-04 15:07:00,Keltska stezka,36.58,2294.0,0 days 01:59:00,0,0,0.0,18.4,42.3,433,432,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,365,unknown
720,Cycling,2016-07-02 11:50:33,Kamýk,34.06,2340.0,0 days 02:33:50,0,0,0.0,13.3,41.8,379,378,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,379,unknown
721,Cycling,2016-06-11 13:04:05,Karlštejn,72.13,4903.0,0 days 04:52:52,0,0,0.0,14.8,48.2,619,615,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,404,unknown
722,Cycling,2016-06-04 11:41:14,Okoř,51.4,3487.0,0 days 04:16:42,0,0,0.0,12.0,42.7,726,723,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,183,382,unknown
723,Cycling,2016-05-30 18:25:09,Kolem Botiče,21.82,1574.0,0 days 01:29:41,0,0,0.0,14.6,194.6,200,179,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,275,unknown
724,Cycling,2016-05-28 12:01:33,Prokopské Údolí,25.88,1811.0,0 days 01:56:00,0,0,0.0,13.4,40.6,226,268,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,320,unknown
725,Cycling,2016-04-03 14:18:25,K Racikovi,28.11,2065.0,0 days 02:12:17,0,0,0.0,12.7,35.4,245,206,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,303,unknown
726,Cycling,2015-10-04 11:50:44,Dolní Dunajovice Mikulov a zpět,23.15,1501.0,0 days 01:33:52,0,0,0.0,14.8,58.5,247,244,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,179,365,unknown
727,Cycling,2015-10-03 10:00:48,Strachotín Lednice a zpět,55.0,3785.0,0 days 03:31:23,0,0,0.0,15.6,47.0,289,291,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,154,291,unknown
728,Cycling,2015-10-02 11:46:03,Strachotín  Hustopeče a zpět,27.66,1865.0,0 days 02:08:55,0,0,0.0,12.9,47.4,250,249,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,157,290,unknown
729,Cycling,2015-09-13 15:27:00,S Martinem,3.42,258.0,0 days 00:20:52,0,0,0.0,9.8,21.9,191,16,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,411,596,unknown
730,Cycling,2015-09-02 17:38:03,Praha 2-Nusle,31.04,2114.0,0 days 01:50:51,0,0,0.0,16.8,37.8,208,213,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,182,307,unknown
731,Cycling,2015-08-28 16:06:14,Pec pod Sněžkou,18.53,1143.0,0 days 01:25:55,0,0,0.0,12.9,50.4,714,730,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
732,Cycling,2015-08-23 18:14:00,Prokopské údolí,23.88,1541.0,0 days 01:22:32,0,0,0.0,17.4,44.4,211,248,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,185,328,unknown
733,Cycling,2015-08-21 13:23:00,Terebka-Šeberov,34.37,2260.0,0 days 02:10:40,0,0,0.0,15.8,49.2,241,207,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,186,298,unknown
734,Cycling,2015-07-30 13:00:36,Terebka-Kunratice-Šeberov-Hostivař-Terebka,34.74,2211.0,0 days 01:46:38,0,0,0.0,19.5,47.2,262,274,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
735,Cycling,2015-07-25 09:45:00,Praha - Kotce 2015,115.0,2617.0,0 days 06:15:00,0,0,0.0,18.4,0.0,1126,968,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
736,Cycling,2015-07-19 10:57:00,Rovensko,35.57,2362.0,0 days 02:24:48,0,0,0.0,14.7,57.6,626,624,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
737,Cycling,2015-07-17 11:35:02,Frýdecký okruh,21.92,1474.0,0 days 01:27:08,0,0,0.0,15.1,46.4,158,159,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
738,Cycling,2015-07-16 12:10:06,Olešná,14.98,1053.0,0 days 00:52:56,0,0,0.0,17.0,38.5,80,77,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
739,Cycling,2015-07-16 10:51:17,Skalický okruh,19.78,1280.0,0 days 01:05:44,0,0,0.0,18.1,51.7,189,188,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
740,Cycling,2015-07-15 10:58:28,Stará Hora,37.28,2437.0,0 days 02:13:24,0,0,0.0,16.8,40.0,339,344,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
741,Cycling,2015-07-14 11:32:30,Hustopeče,13.24,897.0,0 days 00:58:25,0,0,0.0,13.6,39.4,145,145,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
742,Cycling,2015-07-13 10:54:16,Modré Hory,30.85,1941.0,0 days 02:16:43,0,0,0.0,13.5,61.1,519,521,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
743,Cycling,2015-07-03 12:56:52,Babice,31.59,2259.0,0 days 02:28:16,0,0,0.0,12.8,45.9,397,396,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
744,Cycling,2015-06-29 17:27:25,Prokopské údolí-Řepy-Hvězda-Petřín,41.68,2679.0,0 days 02:12:42,0,0,0.0,18.8,51.3,396,399,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
745,Cycling,2015-06-26 11:57:52,Florenc-ZOO-Holešovice,12.32,899.0,0 days 00:42:49,0,0,0.0,17.3,25.0,63,63,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,179,209,unknown
746,Cycling,2015-06-17 17:46:00,Kunratice-Brezany-Pruhonice,31.99,2235.0,0 days 02:12:22,0,0,0.0,14.5,35.8,260,225,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
747,Cycling,2015-06-16 19:26:00,Kolem Vltavy s Karin,24.97,1424.0,0 days 01:28:44,0,0,0.0,16.9,32.2,101,59,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
748,Cycling,2015-06-03 10:19:00,Vyšehrad-Břežany-Průhonice-Hostivař,47.76,3013.0,0 days 02:40:05,0,0,0.0,17.9,44.8,376,338,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
749,Cycling,2015-05-29 11:35:08,T3 - Chyňava,39.36,2422.0,0 days 01:52:23,0,0,0.0,21.0,50.4,396,340,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
750,Cycling,2015-05-22 15:33:41,Únětice - Terebka,19.4,1233.0,0 days 01:03:42,0,0,0.0,18.3,43.3,187,185,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
751,Cycling,2015-05-22 12:23:14,Liboc  - Únětice ,10.58,634.0,0 days 00:32:58,0,0,0.0,19.3,54.9,102,173,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
752,Cycling,2015-05-18 18:19:51,Zbraslav,24.92,1474.0,0 days 01:07:58,0,0,0.0,22.0,63.9,115,112,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
753,Cycling,2015-05-10 09:50:14,Vestec,34.75,2342.0,0 days 01:54:10,0,0,0.0,18.3,33.4,244,248,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
754,Cycling,2015-05-08 10:37:59,Horní Počernice  - Terebka,16.83,1088.0,0 days 01:01:09,0,0,0.0,16.5,34.7,110,166,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
755,Cycling,2015-01-26 17:44:59,Horno Porno,20.08,1383.0,0 days 01:21:26,0,0,0.0,14.8,39.9,161,111,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,unknown
756,Mountain Biking,2014-10-26 15:29:57,Okolo Prahy,20.24,1273.0,0 days 01:03:01,0,0,0.0,19.3,38.0,119,117,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
757,Mountain Biking,2014-10-25 16:19:11,dojezd,5.82,371.0,0 days 00:18:29,0,0,0.0,18.9,36.9,43,66,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
758,Mountain Biking,2014-10-25 15:20:35,Hostivařská přehrada,18.04,1210.0,0 days 00:55:40,0,0,0.0,19.4,34.1,150,150,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
